date,cur_price,open_price,high_price,low_price,trade_quantity,updown_rate
2018-12-25,0.07282,0.07847,0.07868,0.06452,-,-7.20%
2018-12-24,0.07847,0.06768,0.08283,0.06767,-,15.94%
2018-12-23,0.06768,0.06228,0.07233,0.06105,-,8.67%
2018-12-22,0.06228,0.05712,0.06242,0.05454,-,9.04%
2018-12-21,0.05712,0.06389,0.06509,0.05493,-,-10.61%
2018-12-20,0.06389,0.0546,0.06527,0.05416,-,17.02%
2018-12-19,0.0546,0.05607,0.05986,0.0546,-,-2.62%
2018-12-18,0.05607,0.05199,0.05643,0.05102,-,7.85%
2018-12-17,0.05199,0.04861,0.0531,0.04844,-,6.95%
2018-12-16,0.04861,0.04848,0.04975,0.04655,-,0.26%
2018-12-15,0.04848,0.04677,0.04911,0.04624,-,3.66%
2018-12-14,0.04677,0.0439,0.0483,0.04223,-,6.54%
2018-12-13,0.0439,0.04671,0.04814,0.04196,-,-6.00%
2018-12-12,0.04671,0.04213,0.04707,0.04187,-,10.01%
2018-12-11,0.04246,0.04293,0.04323,0.04072,-,-1.10%
2018-12-10,0.04293,0.04295,0.04445,0.04164,-,-0.03%
2018-12-09,0.04295,0.04176,0.04519,0.03961,-,2.85%
2018-12-08,0.04176,0.04054,0.04403,0.03791,-,3.01%
2018-12-07,0.04054,0.04246,0.04253,0.03809,-,-4.54%
2018-12-06,0.04246,0.04597,0.04739,0.04208,-,-7.63%
2018-12-05,0.04597,0.05009,0.05032,0.04472,-,-8.23%
2018-12-04,0.05009,0.04941,0.05206,0.04775,-,1.39%
2018-12-03,0.04941,0.05314,0.05363,0.04867,-,-7.02%
2018-12-02,0.05314,0.05488,0.05611,0.05305,-,-3.18%
2018-12-01,0.05488,0.05133,0.05778,0.04996,-,6.93%
2018-11-30,0.05133,0.05495,0.05708,0.05026,-,-6.60%
2018-11-29,0.05495,0.05475,0.0555,0.04931,-,0.37%
2018-11-28,0.05475,0.04902,0.05685,0.04812,-,11.69%
2018-11-27,0.04902,0.04528,0.04994,0.04271,-,8.27%
2018-11-26,0.04528,0.05468,0.05574,0.0444,-,-17.19%
2018-11-25,0.05468,0.0522,0.05538,0.04662,-,4.75%
2018-11-24,0.0522,0.05679,0.05942,0.0506,-,-8.08%
2018-11-23,0.05679,0.0625,0.06355,0.05232,-,-9.14%
2018-11-22,0.0625,0.05617,0.0649,0.05268,-,11.27%
2018-11-21,0.05617,0.05433,0.05758,0.05112,-,3.39%
2018-11-20,0.05433,0.06501,0.06651,0.05242,-,-16.43%
2018-11-19,0.06501,0.07425,0.07467,0.06416,-,-12.45%
2018-11-18,0.07425,0.0743,0.07574,0.07057,-,-0.06%
2018-11-17,0.0743,0.07523,0.07536,0.07123,-,-1.23%
2018-11-16,0.07523,0.07385,0.07565,0.0714,-,1.87%
2018-11-15,0.07385,0.075,0.0758,0.06739,-,-1.53%
2018-11-14,0.075,0.08436,0.08504,0.07197,-,-11.10%
2018-11-13,0.08436,0.08636,0.08713,0.07956,-,-2.31%
2018-11-12,0.08636,0.0864,0.08971,0.0834,-,-0.05%
2018-11-11,0.0864,0.08692,0.08769,0.08256,-,-0.59%
2018-11-10,0.08692,0.08661,0.089,0.08145,-,0.36%
2018-11-09,0.08661,0.0867,0.08896,0.07853,-,-0.10%
2018-11-08,0.0867,0.06957,0.0901,0.06777,-,24.61%
2018-11-07,0.06957,0.06916,0.07475,0.06535,-,0.60%
2018-11-06,0.06916,0.0726,0.07335,0.06293,-,-4.73%
2018-11-05,0.0726,0.06446,0.07615,0.06123,-,12.62%
2018-11-04,0.06446,0.06496,0.07222,0.06378,-,-0.77%
2018-11-03,0.06496,0.06398,0.06568,0.06398,-,1.54%
2018-11-02,0.06398,0.06649,0.0716,0.0636,-,-3.78%
2018-11-01,0.06649,0.06846,0.06884,0.06596,-,-2.87%
2018-10-31,0.06846,0.06979,0.06982,0.06713,-,-1.90%
2018-10-30,0.06979,0.0702,0.07117,0.06924,-,-0.58%
2018-10-29,0.0702,0.07548,0.07569,0.06954,-,-7.00%
2018-10-28,0.07548,0.07631,0.07643,0.0751,-,-1.09%
2018-10-27,0.07631,0.07897,0.0795,0.07616,-,-3.36%
2018-10-26,0.07897,0.0787,0.07941,0.07843,-,0.34%
2018-10-25,0.0787,0.08002,0.08012,0.07866,-,-1.66%
2018-10-24,0.08002,0.07703,0.08147,0.07702,-,3.89%
2018-10-23,0.07703,0.07746,0.07765,0.07688,-,-0.56%
2018-10-22,0.07746,0.07889,0.07923,0.07724,-,-1.81%
2018-10-21,0.07889,0.07988,0.08073,0.07888,-,-1.24%
2018-10-20,0.07988,0.07992,0.08116,0.07968,-,-0.05%
2018-10-19,0.07992,0.08088,0.08202,0.07922,-,-1.18%
2018-10-18,0.08088,0.08281,0.08373,0.08007,-,-2.33%
2018-10-17,0.08281,0.08599,0.08615,0.08232,-,-3.71%
2018-10-16,0.08599,0.08896,0.09084,0.08363,-,-3.33%
2018-10-15,0.08896,0.08392,0.10156,0.08344,-,6.01%
2018-10-14,0.08392,0.08338,0.08456,0.08191,-,0.64%
2018-10-13,0.08338,0.07887,0.09014,0.07589,-,5.72%
2018-10-12,0.07887,0.08101,0.08448,0.0788,-,-2.64%
2018-10-11,0.08101,0.08828,0.08905,0.08101,-,-8.24%
2018-10-10,0.08828,0.09152,0.09152,0.08725,-,-3.54%
2018-10-09,0.09152,0.08849,0.09457,0.0881,-,3.42%
